work_id,mp_name,house,state,constituency,vendor_id,work_category,recommended_date,sanction_date,sanctioned_amount,expenditure_amount,completion_percent,beneficiary_ids,tenure_end,is_anomaly,anomaly_type,expenditure_ratio,days_since_sanction,days_since_recommendation,sanction_gap_days,is_overdue,vendor_work_count,beneficiary_work_count,house_Lok Sabha,house_Rajya Sabha,work_category_Education,work_category_Health,work_category_Other,work_category_Road,work_category_Sanitation,work_category_Water
W-460690,ALFRED KANNGAM S ARTHUR,Lok Sabha,Manipur,OUTER MANIPUR(ST),V-245751,Other,2022-01-25,2022-02-11,34439827.62,30758653.54,69,B-DUP-001,,True,duplicate_beneficiary,0.8931128773170091,1664,1681,17,True,1,4,True,False,False,False,True,False,False,False
W-235567,ALFRED KANNGAM S ARTHUR,Lok Sabha,Manipur,OUTER MANIPUR(ST),V-728769,Road,2026-01-01,2026-02-02,54423172.24,44420131.43,79,"B-638678,B-176983,B-279688,B-549758",,False,,0.816198865330971,212,244,32,False,1,4,True,False,False,False,False,True,False,False
W-967876,ALFRED KANNGAM S ARTHUR,Lok Sabha,Manipur,OUTER MANIPUR(ST),V-DUP-011,Water,2021-09-11,2021-10-08,36415666.33,27448990.5,66,"B-51070,B-507009,B-984419,B-426039,B-553629",,True,duplicate_vendor,0.7537687283065568,1790,1817,27,True,5,5,True,False,False,False,False,False,False,True
W-306295,Alok Kumar Suman,Lok Sabha,Bihar,GOPALGANJ (SC),V-252481,Education,2024-02-24,2024-03-29,41920543.42,39097649.57,59,"B-339860,B-664878,B-435782",,True,sanction_delay,0.9326608478874532,887,921,34,True,1,3,True,False,True,False,False,False,False,False
W-605286,Alok Kumar Suman,Lok Sabha,Bihar,GOPALGANJ (SC),V-404986,Education,2021-12-10,2022-01-03,56327362.96,47781225.32,44,"B-21207,B-395456,B-46892,B-945272",,False,,0.8482773346575996,1703,1727,24,True,1,4,True,False,True,False,False,False,False,False
W-906483,Alok Kumar Suman,Lok Sabha,Bihar,GOPALGANJ (SC),V-839976,Road,2023-02-18,2023-03-07,21846010.18,21109398.32,57,"B-75162,B-602190",,False,,0.9662816297378471,1275,1292,17,True,1,2,True,False,False,False,False,True,False,False
W-287830,Alok Kumar Suman,Lok Sabha,Bihar,GOPALGANJ (SC),V-270935,Other,2026-01-19,2026-02-03,21454540.0,16147057.93,82,"B-317542,B-850354,B-466547,B-365467,B-725062",,False,,0.7526172982501605,211,226,15,False,1,5,True,False,False,False,True,False,False,False
W-982185,Alok Kumar Suman,Lok Sabha,Bihar,GOPALGANJ (SC),V-448704,Sanitation,2024-11-12,2024-11-17,4716543.44,3669413.06,78,"B-803622,B-6335,B-140910,B-62052,B-124576",,False,,0.7779877587642868,654,659,5,True,1,5,True,False,False,False,False,False,True,False
W-964545,ALOK SHARMA,Lok Sabha,Madhya Pradesh,BHOPAL,V-952203,Other,2023-02-12,2023-02-25,19756826.93,13363839.05,85,"B-14537,B-491377,B-817624,B-674136,B-233372",,False,,0.6764162634692878,1285,1298,13,True,1,5,True,False,False,False,True,False,False,False
W-857476,ALOK SHARMA,Lok Sabha,Madhya Pradesh,BHOPAL,V-182222,Road,2022-09-04,2022-09-19,27041721.8,21765283.94,91,"B-943445,B-540442",,False,,0.8048778883599047,1444,1459,15,True,1,2,True,False,False,False,False,True,False,False
W-216380,ALOK SHARMA,Lok Sabha,Madhya Pradesh,BHOPAL,V-628305,Water,2022-12-30,2023-01-05,12018685.1,11409868.93,92,"B-300986,B-25762",,False,,0.9493441948986583,1336,1342,6,True,1,2,True,False,False,False,False,False,False,True
W-819531,ALOK SHARMA,Lok Sabha,Madhya Pradesh,BHOPAL,V-213039,Health,2025-07-27,2025-08-04,59221986.99,44202081.72,46,"B-273863,B-108754,B-179647",,False,,0.7463795790482983,394,402,8,True,1,4,True,False,False,True,False,False,False,False
W-686738,ALOK SHARMA,Lok Sabha,Madhya Pradesh,BHOPAL,V-975061,Other,2026-02-19,2026-03-11,10017077.83,8141737.54,35,"B-695011,B-221210",,False,,0.8127856924118558,175,195,20,False,1,2,True,False,False,False,True,False,False,False
W-919518,ALOK SHARMA,Lok Sabha,Madhya Pradesh,BHOPAL,V-668783,Water,2024-06-25,2024-07-03,18208701.35,16904670.03,87,B-DUP-008,,True,duplicate_beneficiary,0.9283841667269698,791,799,8,True,1,3,True,False,False,False,False,False,False,True
W-358047,AMAR SHARADRAO KALE,Lok Sabha,Maharashtra,WARDHA,V-403029,Health,2026-06-16,2026-06-26,16911002.7,15737218.77,70,"B-321070,B-815136,B-965588",,False,,0.9305905184439478,68,78,10,False,1,3,True,False,False,True,False,False,False,False
W-876837,AMAR SHARADRAO KALE,Lok Sabha,Maharashtra,WARDHA,V-224851,Education,2022-04-24,2022-05-14,23877540.43,19707701.52,65,"B-383007,B-300918,B-644299,B-184628",,False,,0.8253656434076866,1572,1592,20,True,1,5,True,False,True,False,False,False,False,False
W-954340,AMAR SHARADRAO KALE,Lok Sabha,Maharashtra,WARDHA,V-516107,Road,2026-07-21,2026-07-21,33591512.17,32003353.58,59,"B-641063,B-198310,B-977320,B-344963",,False,,0.9527214320700227,43,43,0,False,1,5,True,False,False,False,False,True,False,False
W-717577,AMAR SHARADRAO KALE,Lok Sabha,Maharashtra,WARDHA,V-433235,Health,2023-06-11,2023-06-24,27123458.66,20663257.28,45,"B-746507,B-660340,B-840038",,False,,0.7618223597152415,1166,1179,13,True,1,3,True,False,False,True,False,False,False,False
W-138187,AMAR SHARADRAO KALE,Lok Sabha,Maharashtra,WARDHA,V-744423,Water,2022-10-02,2022-10-11,25504546.85,24383926.83,36,"B-815041,B-943289,B-149123,B-674477",,False,,0.9560619513614294,1422,1431,9,True,1,4,True,False,False,False,False,False,False,True
W-611066,AMAR SHARADRAO KALE,Lok Sabha,Maharashtra,WARDHA,V-979521,Education,2024-12-16,2024-12-30,19256939.19,16320207.31,53,"B-679707,B-814102,B-369475,B-319081",,False,,0.8474974734549182,611,625,14,True,1,4,True,False,True,False,False,False,False,False
W-607708,AMARSING TISSO,Lok Sabha,Assam,Diphu (ST),V-193004,Other,2026-01-06,2026-02-01,37276681.18,35341954.24,66,"B-170715,B-481269,B-998229,B-993901",,False,,0.9480981976196413,213,239,26,False,1,4,True,False,False,False,True,False,False,False
W-876570,AMARSING TISSO,Lok Sabha,Assam,Diphu (ST),V-910105,Water,2023-04-20,2023-05-23,35406819.09,32151576.56,63,"B-158889,B-552983,B-869941,B-698187,B-58986",,False,,0.9080617063700199,1198,1231,33,True,1,5,True,False,False,False,False,False,False,True
W-800810,AMARSING TISSO,Lok Sabha,Assam,Diphu (ST),V-237742,Road,2024-09-11,2024-09-14,73581499.73,65612362.54,84,"B-648735,B-888459,B-459747",,False,,0.8916964560488443,718,721,3,True,1,3,True,False,False,False,False,True,False,False
W-523439,AMBICA G LAKSHMINARAYANA VALMIKI,Lok Sabha,Andhra Pradesh,ANANTAPUR,V-647840,Health,2025-11-08,2025-12-08,37657016.9,36629454.93,63,"B-288420,B-745538",,False,,0.9727126029996285,268,298,30,False,1,3,True,False,False,True,False,False,False,False
W-860987,AMBICA G LAKSHMINARAYANA VALMIKI,Lok Sabha,Andhra Pradesh,ANANTAPUR,V-144238,Education,2022-03-12,2022-03-14,10823371.71,7338141.68,83,"B-133836,B-712122",,False,,0.6779903598081266,1633,1635,2,True,1,2,True,False,True,False,False,False,False,False
W-714496,AMBICA G LAKSHMINARAYANA VALMIKI,Lok Sabha,Andhra Pradesh,ANANTAPUR,V-DUP-000,Health,2021-10-03,2021-10-21,98645702.45,94221595.61,83,"B-235807,B-637074,B-573890",,True,duplicate_vendor,0.9551515501423651,1777,1795,18,True,6,3,True,False,False,True,False,False,False,False
W-256610,AMBICA G LAKSHMINARAYANA VALMIKI,Lok Sabha,Andhra Pradesh,ANANTAPUR,V-746632,Sanitation,2023-11-10,2023-11-18,22677318.8,17529380.86,37,"B-305890,B-446489,B-309495,B-213747,B-962126",,False,,0.7729917727310867,1019,1027,8,True,1,5,True,False,False,False,False,False,True,False
W-164607,AMBICA G LAKSHMINARAYANA VALMIKI,Lok Sabha,Andhra Pradesh,ANANTAPUR,V-602449,Road,2025-08-02,2025-08-14,10183310.87,8888511.62,41,"B-71900,B-117366,B-576098,B-41403,B-583647",,False,,0.8728508570022668,384,396,12,True,1,5,True,False,False,False,False,True,False,False
W-217948,AMBICA G LAKSHMINARAYANA VALMIKI,Lok Sabha,Andhra Pradesh,ANANTAPUR,V-584665,Sanitation,2023-06-13,2023-07-05,20902848.05,19556718.45,82,"B-424901,B-800358,B-753718,B-792392",,False,,0.9356006608869741,1155,1177,22,True,1,4,True,False,False,False,False,False,True,False
W-994533,Amol Ramsing Kolhe,Lok Sabha,Maharashtra,SHIRUR,V-779172,Health,2022-04-27,2022-05-09,35800533.59,33351911.04,90,"B-456644,B-32539,B-56231",,False,,0.9316037414960774,1577,1589,12,True,1,3,True,False,False,True,False,False,False,False
W-678533,Amol Ramsing Kolhe,Lok Sabha,Maharashtra,SHIRUR,V-89702,Sanitation,2023-08-05,2023-08-25,13280262.35,10371755.05,41,"B-941002,B-455098,B-193349",,False,,0.7809902226818585,1104,1124,20,True,1,3,True,False,False,False,False,False,True,False
W-577094,Amol Ramsing Kolhe,Lok Sabha,Maharashtra,SHIRUR,V-961800,Health,2025-12-16,2026-01-16,15398733.14,10962449.21,76,"B-865992,B-373218",,False,,0.71190591526804,229,260,31,False,1,2,True,False,False,True,False,False,False,False
W-399664,Amol Ramsing Kolhe,Lok Sabha,Maharashtra,SHIRUR,V-979506,Sanitation,2022-02-13,2022-02-24,26541111.7,23537213.06,60,"B-52190,B-751052,B-592894,B-298128,B-707434",,False,,0.886820918658053,1651,1662,11,True,1,5,True,False,False,False,False,False,True,False
W-888343,Amol Ramsing Kolhe,Lok Sabha,Maharashtra,SHIRUR,V-451025,Health,2026-04-12,2026-05-16,30516320.95,22820088.9,82,"B-292014,B-244962,B-566055",,False,,0.7477994787572845,109,143,34,False,1,3,True,False,False,True,False,False,False,False
W-452879,Amol Ramsing Kolhe,Lok Sabha,Maharashtra,SHIRUR,V-765794,Health,2024-04-24,2024-04-28,15775049.61,13246431.21,46,"B-446511,B-938880,B-782292,B-86836,B-458197",,False,,0.8397077370585843,857,861,4,True,1,5,True,False,False,True,False,False,False,False
W-797468,Amol Ramsing Kolhe,Lok Sabha,Maharashtra,SHIRUR,V-686700,Other,2025-07-11,2025-08-04,8952988.66,7577990.79,38,"B-290166,B-313324,B-107490",,False,,0.8464202377309835,394,418,24,True,1,3,True,False,False,False,True,False,False,False
W-320706,AMRARAM,Lok Sabha,Rajasthan,SIKAR,V-504918,Other,2023-03-05,2023-04-05,50761476.35,45591309.84,93,"B-201526,B-667740,B-379908,B-925723",,False,,0.8981478301704281,1246,1277,31,True,1,4,True,False,False,False,True,False,False,False
W-715865,AMRARAM,Lok Sabha,Rajasthan,SIKAR,V-714189,Health,2024-11-07,2024-12-11,46168057.55,43675395.35,52,"B-123252,B-264019,B-402659",,False,,0.9460089435796505,630,664,34,True,1,3,True,False,False,True,False,False,False,False
W-614221,AMRARAM,Lok Sabha,Rajasthan,SIKAR,V-579383,Water,2023-07-04,2023-07-23,24329131.34,23112465.27,54,"B-347748,B-540550,B-223243",,False,,0.9499913888006493,1137,1156,19,True,1,3,True,False,False,False,False,False,False,True
W-398050,AMRARAM,Lok Sabha,Rajasthan,SIKAR,V-11524,Health,2023-05-29,2023-07-02,7791848.97,6583689.92,80,"B-569747,B-733430,B-531217,B-844905",,False,,0.8449457818482331,1158,1192,34,True,1,4,True,False,False,True,False,False,False,False
W-885864,AMRARAM,Lok Sabha,Rajasthan,SIKAR,V-40655,Health,2025-05-20,2025-05-20,35812572.18,26130742.86,53,"B-266019,B-886646,B-308157",,False,,0.7296527802767838,470,470,0,True,1,3,True,False,False,True,False,False,False,False
W-398791,AMRINDER SINGH RAJA WARRING,Lok Sabha,Punjab,LUDHIANA,V-38477,Other,2026-08-27,2026-09-30,33143042.38,28921187.76,50,"B-74145,B-335371,B-738886,B-222060,B-139978",,False,,0.8726171673802748,-28,6,34,False,1,5,True,False,False,False,True,False,False,False
W-517831,AMRINDER SINGH RAJA WARRING,Lok Sabha,Punjab,LUDHIANA,V-392817,Sanitation,2024-10-23,2024-11-23,33971639.67,30910952.77,63,"B-956809,B-186644",,False,,0.909904646059729,648,679,31,True,1,2,True,False,False,False,False,False,True,False
W-228896,AMRINDER SINGH RAJA WARRING,Lok Sabha,Punjab,LUDHIANA,V-396895,Water,2023-12-12,2023-12-31,34032443.49,23265431.63,61,"B-378910,B-376162,B-99033,B-5022",,False,,0.6836250719651161,976,995,19,True,1,4,True,False,False,False,False,False,False,True
W-642445,AMRINDER SINGH RAJA WARRING,Lok Sabha,Punjab,LUDHIANA,V-334753,Water,2024-02-08,2024-03-12,45117874.46,36960634.1,92,"B-346896,B-570310,B-963568",,False,,0.8192015812439938,904,937,33,True,1,3,True,False,False,False,False,False,False,True
W-951171,ANAND BHADAURIYA,Lok Sabha,Uttar Pradesh,DHAURAHRA,V-15197,Road,2022-04-21,2022-04-30,13835753.29,10420371.07,66,"B-521057,B-431287",,False,,0.7531480832006077,1586,1595,9,True,1,2,True,False,False,False,False,True,False,False
W-253086,ANAND BHADAURIYA,Lok Sabha,Uttar Pradesh,DHAURAHRA,V-722788,Road,2024-05-29,2024-06-27,71833677.87,55806610.61,41,"B-463968,B-13901,B-341308,B-242282,B-708720",,False,,0.7768864446979206,797,826,29,True,1,5,True,False,False,False,False,True,False,False
W-384972,ANAND BHADAURIYA,Lok Sabha,Uttar Pradesh,DHAURAHRA,V-554508,Road,2026-07-02,2026-08-02,60595568.83,43526813.81,77,"B-814550,B-394842,B-636534,B-933427,B-192735",,False,,0.7183167787749275,31,62,31,False,1,5,True,False,False,False,False,True,False,False
W-261592,ANAND KUMAR,Lok Sabha,Uttar Pradesh,BAHRAICH(SC),V-126582,Road,2025-02-14,2025-02-25,39840097.58,31566819.92,68,"B-736476,B-851926,B-886629,B-848210,B-354180",,False,,0.7923379167586869,554,565,11,True,1,5,True,False,False,False,False,True,False,False
W-894413,ANAND KUMAR,Lok Sabha,Uttar Pradesh,BAHRAICH(SC),V-103419,Education,2025-10-10,2025-11-08,46782016.93,34427588.89,48,"B-243199,B-947543,B-352824",,False,,0.735915019258662,298,327,29,False,1,4,True,False,True,False,False,False,False,False
W-618504,ANAND KUMAR,Lok Sabha,Uttar Pradesh,BAHRAICH(SC),V-698412,Health,2022-03-01,2022-05-23,19459452.14,15730143.92,66,"B-921559,B-815436,B-895378,B-346827",,True,sanction_delay,0.8083549221648333,1563,1646,83,True,1,4,True,False,False,True,False,False,False,False
W-956132,ANAND KUMAR,Lok Sabha,Uttar Pradesh,BAHRAICH(SC),V-782797,Education,2024-02-15,2024-02-22,40183433.34,30504963.89,50,"B-97522,B-395942,B-69133,B-693069,B-720278",,False,,0.7591427947903666,923,930,7,True,1,5,True,False,True,False,False,False,False,False
W-749820,ANANTA NAYAK,Lok Sabha,Odisha,KEONJHAR(ST),V-257988,Road,2023-04-26,2023-05-20,10758534.89,7850942.29,72,"B-752225,B-955961",,False,,0.7297408402046832,1201,1225,24,True,1,2,True,False,False,False,False,True,False,False
W-254615,ANANTA NAYAK,Lok Sabha,Odisha,KEONJHAR(ST),V-262204,Health,2023-09-08,2023-09-16,29640510.82,27574972.1,71,"B-71581,B-582666,B-85935",,False,,0.9303136598237615,1082,1090,8,True,1,3,True,False,False,True,False,False,False,False
W-517611,ANANTA NAYAK,Lok Sabha,Odisha,KEONJHAR(ST),V-423148,Road,2024-08-22,2024-05-11,24572413.95,20992441.72,61,"B-132600,B-215372,B-423549",,True,delayed_completion,0.8543092983341183,844,741,-103,True,1,3,True,False,False,False,False,True,False,False
W-363089,ANANTA NAYAK,Lok Sabha,Odisha,KEONJHAR(ST),V-782415,Road,2022-10-19,2022-11-19,31888365.26,29729912.25,82,"B-89362,B-533728,B-45705",,False,,0.9323122087820691,1383,1414,31,True,1,3,True,False,False,False,False,True,False,False
W-912824,ANANTA NAYAK,Lok Sabha,Odisha,KEONJHAR(ST),V-111584,Water,2024-01-09,2024-01-17,49405175.08,39522704.94,91,"B-101394,B-411212,B-527099,B-341254,B-357363",,False,,0.7999709519499186,959,967,8,True,1,5,True,False,False,False,False,False,False,True
W-161508,Andimuthu Raja,Lok Sabha,Tamil Nadu,NILGIRIS(SC),V-719745,Education,2025-03-19,2025-03-19,43341789.24,30539099.72,75,"B-262864,B-422898,B-158313,B-601959",,False,,0.7046109598958494,532,532,0,True,1,4,True,False,True,False,False,False,False,False
W-835697,Andimuthu Raja,Lok Sabha,Tamil Nadu,NILGIRIS(SC),V-803904,Other,2023-02-14,2023-03-10,6552746.62,5856396.25,85,"B-587902,B-557140,B-460834",,False,,0.8937315281084377,1272,1296,24,True,1,3,True,False,False,False,True,False,False,False
W-563859,Andimuthu Raja,Lok Sabha,Tamil Nadu,NILGIRIS(SC),V-541015,Road,2023-10-30,2023-11-30,22214924.81,18793028.45,49,"B-319216,B-457880",,False,,0.845964080938071,1007,1038,31,True,1,2,True,False,False,False,False,True,False,False
W-106238,Andimuthu Raja,Lok Sabha,Tamil Nadu,NILGIRIS(SC),V-11530,Sanitation,2024-04-25,2024-04-30,32283051.13,28367810.82,38,"B-186937,B-289668",,False,,0.8787214909076038,855,860,5,True,1,2,True,False,False,False,False,False,True,False
W-678452,Andimuthu Raja,Lok Sabha,Tamil Nadu,NILGIRIS(SC),V-313901,Sanitation,2025-10-19,2025-11-05,23699173.4,23160860.35,51,"B-897022,B-577972",,False,,0.9772855769729084,301,318,17,False,1,2,True,False,False,False,False,False,True,False
W-316779,Andimuthu Raja,Lok Sabha,Tamil Nadu,NILGIRIS(SC),V-485161,Other,2025-03-04,2025-03-04,18173314.79,17768375.39,70,"B-399736,B-359812,B-878806,B-628089",,False,,0.9777179119671212,547,547,0,True,1,4,True,False,False,False,True,False,False,False
W-523557,ANDREW J. SYNGKON,Lok Sabha,Meghalaya,SHILLONG,V-324283,Road,2024-10-07,2024-10-13,25403498.47,21506234.61,36,"B-51729,B-591755",,False,,0.8465855455065595,689,695,6,True,1,2,True,False,False,False,False,True,False,False
W-973709,ANDREW J. SYNGKON,Lok Sabha,Meghalaya,SHILLONG,V-708043,Water,2022-01-31,2022-03-01,18129243.88,13301594.6,88,"B-375644,B-124829,B-576210,B-447768",,False,,0.7337092869424183,1646,1675,29,True,1,4,True,False,False,False,False,False,False,True
W-177434,ANDREW J. SYNGKON,Lok Sabha,Meghalaya,SHILLONG,V-725584,Health,2022-08-05,2022-08-11,18880092.14,14740347.7,68,"B-535141,B-425322,B-263096,B-534221,B-161875",,False,,0.7807349450785042,1483,1489,6,True,1,6,True,False,False,True,False,False,False,False
W-158938,ANDREW J. SYNGKON,Lok Sabha,Meghalaya,SHILLONG,V-869614,Sanitation,2024-08-27,2024-09-14,7038632.72,7506441.52,88,"B-517318,B-652721,B-469348",,True,cost_overrun,1.066463021812566,718,736,18,True,1,3,True,False,False,False,False,False,True,False
W-904524,ANDREW J. SYNGKON,Lok Sabha,Meghalaya,SHILLONG,V-345786,Sanitation,2026-06-29,2026-07-24,28058532.79,22120221.77,94,"B-145741,B-581799,B-549168,B-223090,B-146679",,False,,0.7883598880795221,40,65,25,False,1,5,True,False,False,False,False,False,True,False
W-988504,ANGOMCHA BIMOL AKOIJAM,Lok Sabha,Manipur,INNER MANIPUR,V-DUP-011,Other,2021-09-26,2021-10-26,23671941.82,22515622.04,49,"B-38562,B-910856",,True,duplicate_vendor,0.9511523055948437,1772,1802,30,True,5,2,True,False,False,False,True,False,False,False
W-306014,ANGOMCHA BIMOL AKOIJAM,Lok Sabha,Manipur,INNER MANIPUR,V-29037,Education,2022-10-09,2022-10-25,33251030.43,29661692.04,74,"B-847094,B-104991,B-905716,B-861097,B-1736",,False,,0.8920533185413225,1408,1424,16,True,1,5,True,False,True,False,False,False,False,False
W-538308,ANGOMCHA BIMOL AKOIJAM,Lok Sabha,Manipur,INNER MANIPUR,V-718118,Health,2025-09-03,2025-09-16,16614466.13,20545353.53,70,"B-134525,B-535339,B-912441,B-596411",,True,cost_overrun,1.2365942648558639,351,364,13,False,1,5,True,False,False,True,False,False,False,False
W-498565,ANGOMCHA BIMOL AKOIJAM,Lok Sabha,Manipur,INNER MANIPUR,V-243592,Health,2023-01-02,2023-01-27,20143408.14,18297805.49,92,"B-176675,B-634702,B-856895,B-554555",,False,,0.9083768428275513,1314,1339,25,True,1,4,True,False,False,True,False,False,False,False
W-208257,ANGOMCHA BIMOL AKOIJAM,Lok Sabha,Manipur,INNER MANIPUR,V-931951,Education,2023-10-21,2023-12-04,33732042.41,31988473.14,40,"B-685911,B-321299,B-616378,B-832190,B-580735",,True,sanction_delay,0.948311185880547,1003,1047,44,True,1,5,True,False,True,False,False,False,False,False
W-813214,ANGOMCHA BIMOL AKOIJAM,Lok Sabha,Manipur,INNER MANIPUR,V-846017,Other,2024-05-09,2024-06-05,18852111.07,12875136.3,35,"B-140308,B-392853",,False,,0.6829546172411767,819,846,27,True,1,2,True,False,False,False,True,False,False,False
W-380165,ANIL BALUNI,Lok Sabha,Uttarakhand,GARHWAL,V-461057,Sanitation,2024-10-06,2024-10-06,19334124.51,18535158.29,71,"B-842280,B-853247,B-654910,B-27241",,False,,0.9586758521397356,696,696,0,True,1,4,True,False,False,False,False,False,True,False
W-467216,ANIL BALUNI,Lok Sabha,Uttarakhand,GARHWAL,V-165858,Education,2024-05-23,2024-05-25,25815995.83,19993920.16,47,"B-698876,B-316817,B-859673",,False,,0.7744779744953965,830,832,2,True,1,3,True,False,True,False,False,False,False,False
W-548754,ANIL BALUNI,Lok Sabha,Uttarakhand,GARHWAL,V-354961,Education,2025-05-05,2025-05-31,23420324.44,16481997.0,42,"B-772555,B-562829,B-797126",,False,,0.7037475950525304,459,485,26,True,1,3,True,False,True,False,False,False,False,False
W-184268,ANIL BALUNI,Lok Sabha,Uttarakhand,GARHWAL,V-298026,Sanitation,2026-01-12,2026-02-17,32705332.15,31564454.69,52,"B-95353,B-354250,B-655800,B-546979",,False,,0.965116469242157,197,233,36,False,1,4,True,False,False,False,False,False,True,False
W-454432,ANIL BALUNI,Lok Sabha,Uttarakhand,GARHWAL,V-516743,Water,2021-11-25,2021-12-01,44989223.07,40429858.0,41,"B-869578,B-722315,B-452812,B-769239",,False,,0.898656505739031,1736,1742,6,True,1,4,True,False,False,False,False,False,False,True
W-677011,ANIL YESHWANT DESAI,Lok Sabha,Maharashtra,MUMBAI SOUTH CENTRAL,V-131803,Sanitation,2026-01-06,2026-02-06,12872598.49,12549594.62,72,"B-118431,B-947543,B-736680,B-445134,B-764629",,False,,0.9749076404231108,208,239,31,False,1,6,True,False,False,False,False,False,True,False
W-620514,ANIL YESHWANT DESAI,Lok Sabha,Maharashtra,MUMBAI SOUTH CENTRAL,V-419257,Education,2021-10-14,2021-11-16,6843669.99,4610589.41,60,"B-813808,B-151027",,False,,0.6737013059859714,1751,1784,33,True,1,2,True,False,True,False,False,False,False,False
W-203321,ANIL YESHWANT DESAI,Lok Sabha,Maharashtra,MUMBAI SOUTH CENTRAL,V-126361,Other,2022-02-23,2022-03-05,14162392.96,11789575.0,60,B-DUP-004,,True,duplicate_beneficiary,0.8324564240872468,1642,1652,10,True,1,2,True,False,False,False,True,False,False,False
